Codi_centre;Denominació_completa;Adreça;Codi_postal;Telèfon;Codi_delegació;Nom_delegació;Codi_comarca;Nom_comarca;Codi_municipi;Nom_municipi;id_poblacio
8036871;EA Massana;pça. de la Gardunya, 9;8001;934422000;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8038533;EOI de Barcelona;av. de les Drassanes, 14;8001;933249330;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8038570;Esc. de Música Taller de Músics;c. Requesens, 5;8001;933295667;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8045355;Escola Bressol Canigó;c. dels Àngels, 7;8001;934422051;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8046360;Escola Bressol Cadí;c. de l'Om, 11;8001;934424844;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8046384;Escola Bressol Mont Tàber;c. Santa Elena, 4;8001;934417536;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8046980;Institut Miquel Tarradell;c. dels Àngels, 1 bis;8001;934412380;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8052581;CFA Barri Gòtic;ptge. de Gutenberg, 6;8001;934125741;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8055002;Esc. de Música Juan Pedro Carrero;c. del Carme, 15-17, local interior, 2a;8001;933010718;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8059238;CFA Maria Rubies;Rambla del Raval, 29-35, 1r. pis;8001;933103094;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8061701;CFA Francesc Layret;c. Sant Pere Més Baix, 55;8001;933170044;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8065202;Institut Escola Turó de Roquetes;c. Alcàntara, 22;8001;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8072292;Institut Escola Antaviana;c. Nou Barris, 12;8001;933538793;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8075657;Institut Escola Trinitat Nova;c. Pedrosa, 16;8001;933592500;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8075670;Escola Bressol Municipal Aurora;c. Aurora, 24;8001;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8076728;Institut Escola Elisabets;c. Elisabets, 8-10;8001;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8077484;Aspire Business School;av. Paral·lel, 54;8001;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;31
8077541;Escola Baixeras;c. Salvador Aulet, 1;8002;933105295;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;32
8001595;Sagrada Família;c. Avinyó, 20;8002;933188716;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;32
8003041;Sant Felip Neri;pl. de Sant Felip Neri, 6;8002;933011296;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;32
8003294;Cent.Sup.Música Liceu;c. Nou de la Rambla, 82-88/c. Tàpies, 7;8002;933041111;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;32
8038405;Escola de Dansa Joan Magriña;c. Petrixol, 1;8002;933023641;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;32
8056699;Escola Bressol Carabassa;c. Carabassa, 8;8002;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;32
8068771;Institut Escola Sant Felip Neri;pça. Sant Felip Neri, 6 ;8002;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;32
8078361;Escola Parc de la Ciutadella;pg. de Circumval.lació, 5;8003;933195847;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8001601;Escola Cervantes;c. Sant Pere Més Baix, 31;8003;932682050;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8001789;La Salle Comtal;c. Amadeu Vives, 6;8003;932682033;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8005102;La Salle Barceloneta;c. Balboa, 18-20;8003;933195475;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8010961;Institut Verdaguer;Parc de la Ciutadella, s/n;8003;933195733;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8013238;ETP Xavier;av. Francesc Cambó, 12.;8003;933191700;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8031927;Institut Joan Salvat i Papasseit;pg. Salvat Papasseit, s/n;8003;933150203;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8034576;Institut Narcís Monturiol;pg. Salvat Papasseit, s/n;8003;933107226;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8034709;Institut Bonanova;pg. de Circumval·lació, 8;8003;932540497;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8035039;Escola Alexandre Galí;pg. Marítim, s/n;8003;933106444;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8037814;Esc. de Música del Palau;c. Sant Pere Més Alt, 6;8003;932682510;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8044776;Escola Bressol La Mar;c. Andrea Dòria, 40;8003;932215124;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8046906;Escola Mediterrània;pg. Marítim de la Barceloneta, 5;8003;932216794;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8054903;CFA Manuel Sacristán;Via Laietana, 16-18, 8a. planta;8003;934812767;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8055683;A. Hospitalària Hospital del Mar;pg. Marítim, 25-29;8003;932483000;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8058118;CFA Barceloneta;c. Balboa, 11;8003;932684542;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8061907;Escola Bressol Portal Nou;c. Portal Nou, 2;8003;933101807;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8064283;Escola Bressol Municipal Puigmal;c. Mònec, 2;8003;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8072747;Centre de Pastisseria del Gremi de Barcelona;pl. Pons i Clerc, 2;8003;932687877;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8074264;A. Hospitalària La Llacuna;c. Davant del Portal Nou, s/n;8003;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8077231;Esc. de Música Sona Espai Musical;c. Comercial, 17;8003;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;33
8077617;Escola Mossèn Jacint Verdaguer;c. Lleida, 32;8004;934240201;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8001649;Maristes Anna Ravell;c. Blasco de Garay, 52;8004;934425027;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8003361;Jesús Maria;c. Tamarit, 80;8004;934240230;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8003610;JesuÏtes Poble Sec - Sant Pere Claver;c. Vila Vilà, 14;8004;934418006;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8003671;Sant Francesc Xavier;c. Bòbila, 26-28;8004;934245791;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8005151;Magòria;c. Santa Dorotea, 5;8004;934236574;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8010821;Escola Poble-sec;pg. de l'Exposició, 1-3;8004;934416807;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8013411;Escola La Muntanyeta;c. Montfar, 24;8004;934230336;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8033523;E.S.Art Dramat. de l'Institut del Teatre;pl. Margarida Xirgu, s/n;8004;932273900;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8038399;Escola Pau Vila;c. Font Florida, s/n;8004;934229840;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8041969;Institut Obert de Catalunya;av. del Paral·lel, 71-73;8004;933476100;208;Barcelonès;13;Barcelonès;8019;Barcelona;34
8045203;Escola Bressol Forestier;c. II Jocs Mediterranis, s/n;8004;934230733;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8046918;Institut XXV Olimpíada;c. Dàlia, s/n;8004;932890630;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8047431;Llar d'infants La Gavina;c. Concòrdia, 82;8004;933292051;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8047856;EB privada La Pau;Gran Via de les Corts Catalanes, 262;8004;933254850;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8050821;Xumets;c. Energia, 10;8004;934317672;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8050922;Institut Consell de Cent;c. Carrera, 25;8004;934424048;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8052839;IESA Institut del Teatre;pl. Margarida Xirgu, s/n;8004;932273900;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8059342;Cons.Sup.Dansa Institut del Teatre;pl. Margarida Xirgu, s/n;8004;932273900;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8060307;LLI privada Rialla;c. Mata, 4-8;8004;934417023;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8060711;LLI privada L'Escoleta de Montjuïc;c. Sant Fructuós, 46-48, baixos;8004;935271172;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8066191;Escola Bressol Nic;pg. de l'Exposició;8004;934438297;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8066759;Esc. de Música Jam Session;c. Sant Germà, 8;8004;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8069426;Cent.Sup.Música Jam Session;c. Montfar, 16-18 baixos;8004;933250490;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;34
8074367;Escola La Mar Bella;pl. Sant Bernat Calbó, 2;8005;932252838;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8002563;Escola Acàcies;c. Pujadas, 252-270;8005;933070033;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8002629;Voramar;c. Ramon Turró, 130-138;8005;932251324;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8008851;Asunción de Nuestra Señora;rbla. del Poblenou, 94-96;8005;933000931;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8011606;Escola Antoni Brusi;c. Sardenya, 27;8005;932211298;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8033501;Institut Poblenou;c. Doctor Josep Trueta, 206;8005;932253792;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8034138;Escola Bogatell;c. Ramon Turró, 60-74;8005;932250494;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8035431;Roger de Llúria;c. Sardenya, 68-72;8005;932171046;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8035726;Institut Icària;c. Doctor Trueta, 81;8005;932250502;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8040141;LLI privada Donald;rbla. del Poble Nou, 54;8005;933098439;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8049452;Maria Reina;c. Llull, 10-14;8005;932211982;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8049661;Escola Vila Olímpica;c. Carmen Amaya, 2;8005;932254998;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8052785;Escola L'Arenal de Llevant;c. Bac de Roda, 33;8005;933071337;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8058416;Institut Front Marítim;c. Espronceda, 18-34;8005;933037285;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8058775;LLI privada Xumets de la Víbria;c. Doctor Trueta, 222;8005;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8059147;Escola Bressol La Mar Xica;c. Carmen Amaya, 2;8005;932211969;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8061841;Escola Pere IV;c. Bilbao, 103-117;8005;933032803;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8062675;Escola La Llacuna del Poblenou;c. Pallars, 207;8005;933568863;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8064179;CFA Concepció Arenal;c. Doctor Trueta, 76-98;8005;932250884;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8064623;Institut Joncar;c. del Joncar, 35;8005;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8066565;Escola Bressol Chiqui La Vila;c. Salvador Espriu, 71, baixos;8005;932219579;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8068112;Llar d'infants Camí Feliç Poble Nou;c. Venero, 5;8005;933093619;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8070210;Escola Bressol municipal Cobi;c. Àlaba, 37;8005;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8072905;Escola Bressol Municipal Júpiter;c. Lope de Vega, 78;8005;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8072954;Escola Bressol Municipal L'Aliança;c. Llull, 163;8005;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8073247;Escola La Flor de Maig;c. Llacuna, 87-101;8005;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8075645;AAFE Olimpia;av. del Litoral, 86;8005;644431045;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8075891;L'Idem Creative Arts School;c. de la Ciutat de Granada, 53-57;8005;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8077575;IEM-Institut d'Estudis Mèdics;c. Salvador Espriu, 73-75;8005;934335190;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8077885;Harbour Space Ensenyaments Superiors;c. Rosa Sensat, 9-11;8005;931439136;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;35
8078491;Escola Poeta Foix;c. Balmes, 298;8006;932018152;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8001731;Mary Ward;c. Copèrnic, 55-59;8006;932018555;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8004018;Nostra Senyora de Lurdes;Via Augusta, 73-75;8006;932377475;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8004328;Jesuïtes Sant Gervasi - Infant Jesús;c. Avenir, 19;8006;933622058;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8004626;Lys;c. Puig-reig, 9;8006;934175079;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8004641;Madres Concepcionistas de la Enseñanza;c. de la Torre, 19;8006;932187971;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8004900;Escola Pia Balmes;c. Balmes, 208;8006;932178612;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8011941;Institut Montserrat;c. Copèrnic, 84;8006;932004913;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8013202;Institut Menéndez y Pelayo;Via Augusta, 140;8006;932002755;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8013226;Escuela Suiza;c. Alfons XII, 99;8006;932096544;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8040217;Escola Josep Maria Jujol;c. riera Sant Miquel, 41-45;8006;932180890;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8042780;Institut Vila de Gràcia;c. Riera de Sant Miquel, 58-62;8006;934150262;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8045483;LLI privada Balmespi;c. Balmes, 252;8006;932189472;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8049294;LLI privada La Gavina;c. Laforja, 19;8006;932372891;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8050818;Mainada;c. Comte Salvatierra, 8;8006;932374473;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8051628;Peggy;c. Marc Aureli, 18-20;8006;932011350;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8053844;Tagore;c. Muntaner, 476;8006;932010379;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8054630;Esc. de Música Marshall;c. Saragossa, 27;8006;932187723;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8055993;Escola de Dansa Anna Maleras;c. Tavern, 25;8006;932090912;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8056687;Esc. de Música Joan Llongueras;c. de Sèneca, 22;8006;932171894;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8057333;Esc. de Música Nostra Senyora de Lurdes;Via Augusta, 73;8006;932377475;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8057837;LLI privada Brusi;c. Brusi, 39 local 61-66;8006;932093145;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8058015;Cen.Sup.Disseny LCI Barcelona;c. Balmes, 209-211;8006;932372740;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8058398;EOI Barcelona III;av. de la Riera de Cassoles, 23-27;8006;932411633;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8061725;AIES;c. Comte de Salvatierra, 5-15;8006;934236453;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8064301;LLI privada Petit Lys;c. Saragossa, 125-131;8006;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8068252;LLI privada Rialles;c. Saragossa, 52;8006;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8069025;Esc. de Música Trémolo, Formació Musical;c. Vallirana, 79, baixos;8006;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8074008;Escola Bressol Municipal Caspolino;c. Neptú, 6-12;8006;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8074033;La Gavina II;c. Marc Aureli, 22-36;8006;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8074574;Cent.aut.ens.art.prof.Trémolo Formació Musical;c. Vallirana, 79-81;8006;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8074781;Centre d'estudis professionals LCI Barcelona;c. Balmes, 209;8006;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;36
8078567;Pérez Iborra;c. Consell de Cent, 321-323;8007;934880057;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;37
8005205;Escola Pia de Nostra Senyora;c. Diputació, 275-277;8007;934881166;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;37
8005242;Sant Francesc d'Assís;pl. Universitat, 2;8007;934545954;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;37
8005965;Fàsia-Eixample;ptge. Domingo, 3;8007;932152323;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;37
8035064;Esc. de Música Luthier;c. Balmes, 53 pral.;8007;933232246;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;37
8041623;ENTI-CF;c Baldiri i Reixac, 7;8007;933233664;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;37
8074537;Institut Escola Eixample;c. València, 252;8007;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;37
8077149;Sagrat Cor-Esclaves;rbla. de Catalunya, 83;8008;932152522;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;38
8005771;Granés;ptge. de la Concepció, 15;8008;932155441;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;38
8013627;Arts i Tècniques de la Moda;c. Diputació, 337 local;8008;934160000;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;38
8058155;Formatic Barna;pg. de Gràcia,71, pral;8008;932156800;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;38
8069530;Escola de la Concepció;c. Bruc, 102;8009;934576081;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;39
8001807;Santa Anna-Eixample;c. Bailèn, 53-59;8009;932654237;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;39
8004171;Istituto Italiano Statale c.sc.el.e.sec. I e II gr;ptge. Méndez Vigo, 5-8;8009;934874665;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;39
8004432;Sagrat Cor-Diputació;c. Diputació, 326;8009;932656361;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;39
8005266;Escolàpies Llúria-Barcelona;c. Roger de Llúria, 64;8009;934882166;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;39
